license_type,dba_name,account_business_street,license_number,account_business_city,account_business_state_province,account_business_zip_postal_code,classification,full_address,lon,lat
Pharmacy,Genoa Healthcare LLC,6801 E 117th St Ste A,2015006803,Kansas City,Missouri,64134,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"6801 E 117th St Ste A, Kansas City, Missouri, 64134",-94.5137049,38.911491
Pharmacy,Genoa Healthcare LLC,1535 NE Rice Rd Ste A,2015006866,Lees Summit,Missouri,64086,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1535 NE Rice Rd Ste A, Lees Summit, Missouri, 64086",-94.35841140000001,38.9400803
Pharmacy,Parkland Pharmacy,1500 N Hwy 21,2013024667,Ironton,Missouri,63650,Class A (Community/Ambulatory); Class J (Shared Services),"1500 N Hwy 21, Ironton, Missouri, 63650",-90.6393614,37.6144833
Pharmacy,Sinks Pharmacy,1000 GW Ln Ste 105,2015014160,Waynesville,Missouri,65583,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1000 GW Ln Ste 105, Waynesville, Missouri, 65583",-92.2171336,37.8086393
Pharmacy,CVS/pharmacy #10471,101 East Karsch Blvd,2015023626,Farmington,Missouri,63640,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"101 East Karsch Blvd, Farmington, Missouri, 63640",-90.41951689999999,37.7880347
Pharmacy,CVS/pharmacy #10003,105 Loyd Street,2013026369,Branson,Missouri,65616,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"105 Loyd Street, Branson, Missouri, 65616",-93.2259947,36.6450308
Pharmacy,Tolson Drug,226 E High Street,2013027607,Jefferson City,Missouri,65101,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class H (Sterile Product Compounding),"226 E High Street, Jefferson City, Missouri, 65101",-92.1705073,38.5753394
Pharmacy,Walmart Pharmacy 10-5927,3390 N Hwy 67,2015026287,Florissant,Missouri,63033,Class A (Community/Ambulatory); Class J (Shared Services),"3390 N Hwy 67, Florissant, Missouri, 63033",-90.29258469999999,38.81113
Pharmacy,Sikeston Medicenter Pharmacy,507 N Main St,2015019988,Sikeston,Missouri,63801,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"507 N Main St, Sikeston, Missouri, 63801",-89.5811459,36.8831595
Pharmacy,Walgreens #16360,300 W 19th Terrace,2015021023,Kansas City,Missouri,64108,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"300 W 19th Terrace, Kansas City, Missouri, 64108",-94.58773,39.0906703
Pharmacy,Walgreens #10461,901 SW St Rte 150,2013040372,Lees Summit,Missouri,64082,Class A (Community/Ambulatory); Class J (Shared Services),"901 SW St Rte 150, Lees Summit, Missouri, 64082",-94.3977711,38.8526507
Pharmacy,Star Medical RX,2612 NE Industrial Drive,2013029217,Kansas City,Missouri,64117,Class A (Community/Ambulatory); Class J (Shared Services),"2612 NE Industrial Drive, Kansas City, Missouri, 64117",-94.5315755,39.1505526
Pharmacy,Sam's Club Pharmacy 10-8243,141 N Dean Ave,2013037339,Raymore,Missouri,64083,Class A (Community/Ambulatory); Class J (Shared Services),"141 N Dean Ave, Raymore, Missouri, 64083",-94.4909213,38.8109104
Pharmacy,CVS/pharmacy #10297,120 South Main St,2013038598,Sikeston,Missouri,63801,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"120 South Main St, Sikeston, Missouri, 63801",-89.5792074,36.8785174
Pharmacy,CVS/pharmacy #10418,200 Jungermann Rd,2015041100,Saint Peters,Missouri,63376,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"200 Jungermann Rd, Saint Peters, Missouri, 63376",-90.57699,38.7907666
Pharmacy,Prater's Pharmacy,1412 High St,2015029947,Sarcoxie,Missouri,64862,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1412 High St, Sarcoxie, Missouri, 64862",-94.1277063,37.0712
Pharmacy,CVS/pharmacy #10546,1580 Bryan Rd,2015039513,O Fallon,Missouri,63366,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1580 Bryan Rd, O Fallon, Missouri, 63366",-90.7367697,38.7738772
Pharmacy,CVS/pharmacy #10280,500 N Bishop Ave,2013038558,Rolla,Missouri,65401,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"500 N Bishop Ave, Rolla, Missouri, 65401",-91.7768268,37.9481144
Pharmacy,Eldon Drug Company,101 S Maple St,2013042541,Eldon,Missouri,65026,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"101 S Maple St, Eldon, Missouri, 65026",-92.57956,38.3494626
Pharmacy,Walmart Pharmacy 10-4470,25145 Demott Dr,2015044164,Joplin,Missouri,64801,Class A (Community/Ambulatory); Class J (Shared Services),"25145 Demott Dr, Joplin, Missouri, 64801",-94.5131408,37.1436401
Pharmacy,Iron County Drug Store,"1 Viburnum Center, Suite B",2015037740,Viburnum,Missouri,65566,Class A (Community/Ambulatory); Class C (Long-Term Care),"1 Viburnum Center, Suite B, Viburnum, Missouri, 65566",-91.1339903,37.7142253
Pharmacy,Transitions Pharmacy,323 E Grand St,2015033193,Springfield,Missouri,65807,Class A (Community/Ambulatory); Class C (Long-Term Care),"323 E Grand St, Springfield, Missouri, 65807",-93.2906424,37.1971941
Pharmacy,Access Family Care,530 S Maiden Lane,2015042967,Joplin,Missouri,64801,Class A (Community/Ambulatory),"530 S Maiden Lane, Joplin, Missouri, 64801",-94.5324242,37.08669829999999
Pharmacy,York & Company,609 W Washington Ave,2015041135,Richland,Missouri,65556,Class A (Community/Ambulatory); Class C (Long-Term Care),"609 W Washington Ave, Richland, Missouri, 65556",-92.4089611,37.8595447
Pharmacy,"John's Rx, LLLP",2003 Independence St,2015041871,Cape Girardeau,Missouri,63703,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"2003 Independence St, Cape Girardeau, Missouri, 63703",-89.54824409999999,37.306446
Pharmacy,CVS/pharmacy #16006,15025 Manchester Rd,2015043659,Ballwin,Missouri,63011,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"15025 Manchester Rd, Ballwin, Missouri, 63011",-90.5471359,38.5949619
Pharmacy,CVS/pharmacy #16067,2400 Bernadette Dr,2015043663,Columbia,Missouri,65203,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"2400 Bernadette Dr, Columbia, Missouri, 65203",-92.3778141,38.9643552
Pharmacy,CVS/pharmacy #16418,1825 E Primrose St,2015043678,Springfield,Missouri,65804,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"1825 E Primrose St, Springfield, Missouri, 65804",-93.26238839999999,37.1515381
Pharmacy,CVS/pharmacy #16420,6241 Mid Rivers Mall Dr,2015043644,Saint Peters,Missouri,63304,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"6241 Mid Rivers Mall Dr, Saint Peters, Missouri, 63304",-90.63677969999999,38.7387932
Pharmacy,CVS/pharmacy #16476,25 Brentwood Promenade Ct,2015043675,Brentwood,Missouri,63144,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"25 Brentwood Promenade Ct, Brentwood, Missouri, 63144",-90.34336689999999,38.6278986
Pharmacy,CVS/pharmacy #16535,8420 N Madison Ave,2015043674,Kansas City,Missouri,64155,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"8420 N Madison Ave, Kansas City, Missouri, 64155",-94.595818,39.24883519999999
Pharmacy,CVS/pharmacy #16558,17810 E 39th St S,2015043639,Independence,Missouri,64055,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"17810 E 39th St S, Independence, Missouri, 64055",-94.36952099999999,39.0511202
Pharmacy,CVS/pharmacy #16228,735 W Stadium Blvd,2015043689,Jefferson City,Missouri,65109,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"735 W Stadium Blvd, Jefferson City, Missouri, 65109",-92.2136611,38.5791158
Pharmacy,CVS/pharmacy #16592,2300 Highway K,2015043672,O Fallon,Missouri,63368,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"2300 Highway K, O Fallon, Missouri, 63368",-90.696137,38.7771213
Pharmacy,CVS/pharmacy #16731,1850 NW Chipman Rd,2015043654,Lees Summit,Missouri,64081,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"1850 NW Chipman Rd, Lees Summit, Missouri, 64081",-94.40952860000002,38.9316746
Pharmacy,CVS/pharmacy #16623,3849 Vogel Rd,2015043679,Arnold,Missouri,63010,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"3849 Vogel Rd, Arnold, Missouri, 63010",-90.3967263,38.412244
Pharmacy,CVS/pharmacy #16770,8509 State Line Rd,2015043646,Kansas City,Missouri,64114,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"8509 State Line Rd, Kansas City, Missouri, 64114",-94.60727209999999,38.9715791
Pharmacy,CVS/pharmacy #16787,9220 NE Barry Rd,2015043655,Kansas City,Missouri,64157,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"9220 NE Barry Rd, Kansas City, Missouri, 64157",-94.4635622,39.24797239999999
Pharmacy,CVS/pharmacy #16625,3881 Mexico Rd,2015043664,Saint Charles,Missouri,63303,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"3881 Mexico Rd, Saint Charles, Missouri, 63303",-90.5624136,38.7871696
Pharmacy,CVS/pharmacy #16692,40 THF Blvd,2015043682,Chesterfield,Missouri,63005,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"40 THF Blvd, Chesterfield, Missouri, 63005",-90.58524539999999,38.6665752
Pharmacy,CVS/pharmacy #16845,4255 Hampton Ave,2015043696,Saint Louis,Missouri,63109,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"4255 Hampton Ave, Saint Louis, Missouri, 63109",-90.2956488,38.5926719
Pharmacy,CVS/pharmacy#16961,1201 W 136th St,2015043651,Kansas City,Missouri,64145,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"1201 W 136th St, Kansas City, Missouri, 64145",-94.60678809999999,38.8796068
Pharmacy,CVS/pharmacy #17069,1272 Town & Country Crossing Dr,2015043628,Chesterfield,Missouri,63017,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"1272 Town & Country Crossing Dr, Chesterfield, Missouri, 63017",-90.51691961353556,38.620198013834965
Pharmacy,CVS/pharmacy #17410,1883 Wentzville Pkwy,2015043638,Wentzville,Missouri,63385,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"1883 Wentzville Pkwy, Wentzville, Missouri, 63385",-90.8810448,38.8195922
Pharmacy,CVS/pharmacy #17480,9040 N Skyview Ave,2015043637,Kansas City,Missouri,64154,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"9040 N Skyview Ave, Kansas City, Missouri, 64154",-94.6555293,39.2574803
Pharmacy,CVS/pharmacy #17553,1040 NE Coronado,2015043632,Blue Springs,Missouri,64014,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"1040 NE Coronado, Blue Springs, Missouri, 64014",-94.2482362,39.0234008
Pharmacy,CVS/pharmacy #17330,1851 Vernaci Dr,2015043642,Washington,Missouri,63090,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"1851 Vernaci Dr, Washington, Missouri, 63090",-90.9837099,38.5365387
Pharmacy,"Healthdirect Institutional Pharmacy Services, Inc. #127",2000 Westport Center Dr,2016003017,Saint Louis,Missouri,63146,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"2000 Westport Center Dr, Saint Louis, Missouri, 63146",-90.4202217,38.6929814
Pharmacy,Red Cross LTC Pharmacy,1000 N Jesse James Rd,2016003021,Excelsior Springs,Missouri,64024,Class A (Community/Ambulatory); Class C (Long-Term Care); Class H (Sterile Product Compounding); Class J (Shared Services),"1000 N Jesse James Rd, Excelsior Springs, Missouri, 64024",-94.235686,39.351419
Pharmacy,Stone's Corner Pharmacy,3201 McClelland Blvd,2016003016,Joplin,Missouri,64804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3201 McClelland Blvd, Joplin, Missouri, 64804",-94.53298389999999,37.0542508
Pharmacy,Genoa Healthcare LLC,102 Compass Point Dr Ste A,2016008712,Saint Charles,Missouri,63301,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"102 Compass Point Dr Ste A, Saint Charles, Missouri, 63301",-90.557597,38.7940142
Pharmacy,Kansas City CARE Clinic,3507 Broadway Blvd,2016006896,Kansas City,Missouri,64111,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding),"3507 Broadway Blvd, Kansas City, Missouri, 64111",-94.59008370000001,39.0635912
Pharmacy,Community Pharmacy,900 S Adams St,2016010547,Nevada,Missouri,64772,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"900 S Adams St, Nevada, Missouri, 64772",-94.3615179,37.8295693
Pharmacy,Webster Pharmacy,608 E Lockwood Ave,2016012058,Saint Louis,Missouri,63119,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"608 E Lockwood Ave, Saint Louis, Missouri, 63119",-90.3395284,38.5908335
Pharmacy,Plaza Pharmacy,"24832 State Hwy 39, PO Box 419",2016013824,Shell Knob,Missouri,65747,Class A (Community/Ambulatory),"24832 State Hwy 39, PO Box 419, Shell Knob, Missouri, 65747",-93.62237979999999,36.626511
Pharmacy,MOPRO Test Pharmacy DBA2,3605 Missouri Boulevard,2025000964,Jefferson City,Missouri,65109,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding),"3605 Missouri Boulevard, Jefferson City, Missouri, 65109",-92.25219299999999,38.5814877
Pharmacy,"Compass Health, Inc",1275 North Truman Blvd,2025004823,Festus,Missouri,63028,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1275 North Truman Blvd, Festus, Missouri, 63028",-90.39387959999999,38.2343232
Pharmacy,Central Ozarks Medical Center,1652 N Business Route 5,2025005319,Camdenton,Missouri,65020,Class A (Community/Ambulatory),"1652 N Business Route 5, Camdenton, Missouri, 65020",-92.76445149999999,38.0237136
Pharmacy,Noble Drug of Camdenton,932 N. Business Route 5,2025006585,Camdenton,Missouri,65020,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"932 N. Business Route 5, Camdenton, Missouri, 65020",-92.756799,38.0170962
Pharmacy,Mizzou Pharmacy- Southwest Blvd.,"1500 Southwest Blvd, Suite D",2025008937,Jefferson City,Missouri,65109,Class A (Community/Ambulatory); Class J (Shared Services),"1500 Southwest Blvd, Suite D, Jefferson City, Missouri, 65109",-92.2019055,38.56180519999999
Pharmacy,Tipton Pharmacy,310 US Highway 50 West,2025011014,Tipton,Missouri,65081,Class A (Community/Ambulatory); Class C (Long-Term Care),"310 US Highway 50 West, Tipton, Missouri, 65081",-92.7843425,38.6519913
Pharmacy,Lake Regional Pharmacy- Camdenton,1930-C North Business Route 5,2025014191,Camdenton,Missouri,65020,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1930-C North Business Route 5, Camdenton, Missouri, 65020",-92.76714799999999,38.027812
Pharmacy,Lake Regional Pharmacy - Eldon,416-B Maple St.,2025014192,Eldon,Missouri,65026,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"416-B Maple St., Eldon, Missouri, 65026",-92.5789154,38.34636
Pharmacy,Lake Regional Pharmacy - Osage Beach,1057 B Medical Park Dr,2025014199,Osage Beach,Missouri,65065,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1057 B Medical Park Dr, Osage Beach, Missouri, 65065",-92.6810668,38.121462
Pharmacy,Optime Care Inc.,4060 Wedgeway Court,2025017801,Earth City,Missouri,63045,Class A (Community/Ambulatory); Class J (Shared Services); Class M (Specialty Bleeding Disorder),"4060 Wedgeway Court, Earth City, Missouri, 63045",-90.46070259999999,38.7675551
Pharmacy,Branson Drug,168 S Payne Stewart Drive Suite 150,2025022142,Branson,Missouri,65616,Class A (Community/Ambulatory),"168 S Payne Stewart Drive Suite 150, Branson, Missouri, 65616",-93.234152,36.683483
Pharmacy,Sun Fresh Pharmacy #448,4001 Mill St,2025032753,Kansas City,Missouri,64111,Class A (Community/Ambulatory); Class J (Shared Services),"4001 Mill St, Kansas City, Missouri, 64111",-94.5947709,39.0545884
Pharmacy,Med Assist Pharmacy,11551 Adie Rd,2025033743,Maryland Heights,Missouri,63043,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"11551 Adie Rd, Maryland Heights, Missouri, 63043",-90.42900619999999,38.7069165
Pharmacy,Genoa Healthcare LLC,686 Lester St  Suite P,2025034200,Poplar Bluff,Missouri,63901,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"686 Lester St  Suite P, Poplar Bluff, Missouri, 63901",-90.39762549999999,36.7589532
Pharmacy,Amazon Pharmacy #038,4001 E 149th St Suite A-100,2025042714,Kansas City,Missouri,64147,Class A (Community/Ambulatory); Class J (Shared Services),"4001 E 149th St Suite A-100, Kansas City, Missouri, 64147",-94.545728,38.8523047
Pharmacy,Summers Pharmacy of Adrian,21 E Main St,2025051221,Adrian,Missouri,64720,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"21 E Main St, Adrian, Missouri, 64720",-94.3527005,38.3972026
Pharmacy,SSM HEALTH PHARMACY,500 MEDICAL DR,2025052371,Wentzville,Missouri,63385,Class A (Community/Ambulatory); Class J (Shared Services),"500 MEDICAL DR, Wentzville, Missouri, 63385",-90.88067889999999,38.8225724
Pharmacy,Hometown Pharmacy,700 Highway 25 South,2025052440,Bloomfield,Missouri,63825,Class A (Community/Ambulatory); Class C (Long-Term Care),"700 Highway 25 South, Bloomfield, Missouri, 63825",-89.92659309999999,36.8807954
Pharmacy,SSM HEALTH  CARDINAL GLENNON CHILDRENS PHARMACY,1465 S GRAND BLVD,2025052482,Saint Louis,Missouri,63104,Class A (Community/Ambulatory); Class J (Shared Services),"1465 S GRAND BLVD, Saint Louis, Missouri, 63104",-90.23952059999999,38.6205489
